experimentId;device_id;motion_tag;userPhoneLocation;timestamp;x;y;z;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396212;0.05267405;10.00806900;0.62251145;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396982;-0.09098245;10.10144500;0.87630457;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396721;0.05746260;10.12538800;0.82123625;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396461;0.30407290;10.13496500;0.53631760;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396972;-0.06464542;10.05595400;0.80926490;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396712;0.06943397;10.13257100;0.92419010;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396203;0.08140534;10.03201100;0.69194543;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396452;0.52913475;10.16848500;0.53631760;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396961;-0.04788550;10.00088600;0.64405990;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396192;0.12929083;10.02961700;0.69912827;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396701;0.12450229;10.12778300;0.89785310;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396952;-0.03351985;9.97454900;0.39505535;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396443;0.54110610;10.29059300;0.59138590;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396692;0.15323359;10.11820500;0.79489920;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396182;0.20590763;10.01285700;0.74940800;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396432;0.56026030;10.38157600;0.74461950;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396172;0.22266756;10.03919400;0.83799620;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396942;-0.02633702;9.98891450;0.31125572;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396683;0.27773590;10.17087900;0.74701375;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396932;0.08379962;10.03440600;0.36871833;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396422;0.57462597;10.38875900;0.90024734;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396672;0.41660380;10.24031400;0.69673395;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396162;0.21548474;10.02004050;0.86672750;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396028;-0.02394275;10.16848500;0.58180880;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396542;0.04070267;10.21397600;0.32801566;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396792;0.32801566;10.34805600;0.26337022;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396282;-0.14844504;10.04877100;0.72307100;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396020;-0.05985687;10.20439900;0.39266106;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396532;0.03830840;10.20200500;0.26097596;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396272;-0.07661679;10.05595400;0.63208854;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396781;0.44294083;10.37199900;0.20111908;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396009;-0.01915420;10.22594700;0.28252444;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396522;0.10534810;10.24031400;0.33998700;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396772;0.48843205;10.33847900;0.16041641;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396263;-0.05746260;10.05834900;0.52434620;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396512;0.08858817;10.28101600;0.38308397;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396002;0.02873130;10.22115900;0.32562137;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396252;0.02873130;10.03201100;0.44054657;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396504;0.08379962;10.26425650;0.37829542;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396763;0.45012367;10.28341000;0.18196489;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396241;0.06943397;10.03919400;0.44533512;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396752;0.34716985;10.29298800;0.33040990;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396493;0.06943397;10.18763900;0.33759275;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396232;0.09816527;10.03201100;0.50519200;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396742;0.29928434;10.19721600;0.51955765;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598396482;0.06464542;10.13496500;0.38308397;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397885;1.02714380;9.92187500;0.02154847;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397374;0.31604427;10.17087900;1.12770340;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397112;0.22506183;10.27862200;0.99601830;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397623;-0.11492519;10.05356000;1.08700070;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397363;0.18914771;10.22355400;1.06066370;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397875;1.13967480;9.93145200;0.06703970;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397103;0.16281068;10.25467900;1.01517250;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397614;-0.26097596;10.09186800;0.79250497;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397353;0.12929083;10.26186200;0.97207560;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397864;1.23065720;9.96497200;0.14365649;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397092;0.09577099;10.25946700;0.97925840;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397603;-0.16281068;10.06313700;0.59138590;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397343;0.12689656;10.22834200;0.85475610;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397854;1.30487980;9.97454900;0.16759923;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397082;0.08619389;10.26904500;0.91461295;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397594;-0.09577099;10.10623400;0.50040346;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397333;0.22745611;10.24270700;0.81405340;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397844;1.36713090;10.02482900;0.15562786;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397585;0.01915420;10.14933100;0.61293435;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397072;0.12689656;10.28819800;0.77095650;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397323;0.27534160;10.28341000;0.73743665;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397834;1.43177630;10.00328000;0.04549122;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397061;0.16759923;10.26904500;0.69433970;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397828;1.33121680;10.05116600;-0.05746260;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397574;0.06225114;10.16369600;0.76616794;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397312;0.29449580;10.31453600;0.67757976;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397183;0.10055954;10.29298800;0.85475610;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397694;0.16999350;9.86920100;1.41501640;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397945;0.39505535;10.03440600;0.48603780;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397434;0.05985687;10.06553200;1.05108670;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397173;0.28013015;10.29538200;0.76856220;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397683;0.08140534;9.90990400;1.43177630;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397423;0.20590763;10.11820500;1.01756680;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397935;0.46688360;10.05834900;0.48843205;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397673;0.09098245;9.95778800;1.42459360;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397163;0.33040990;10.25707300;0.75659084;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397924;0.53152900;10.00088600;0.39505535;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397414;0.31125572;10.14214800;0.88348740;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397153;0.33519846;10.26186200;0.73743665;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397405;0.37350687;10.21158200;0.91221870;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397663;0.16281068;9.94821200;1.28811980;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397915;0.58899160;9.92905800;0.23224466;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397653;0.17717634;9.96257800;1.13488630;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397143;0.30646718;10.31932450;0.74461950;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397904;0.67518550;9.91229700;0.16041641;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397394;0.35435268;10.25946700;1.09178940;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397132;0.31843856;10.32890100;0.85475610;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397644;0.15562786;10.04398250;1.13249200;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397383;0.35674694;10.24989000;1.18277180;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397895;0.85715040;9.89793200;0.04070267;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397122;0.28252444;10.27622800;0.94334430;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397634;0.05985687;10.03919400;1.21868590;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397243;-0.08379962;10.18763900;0.81405340;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397754;0.73025380;9.90990400;0.35674694;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397494;0.04070267;10.20918750;0.70152250;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397233;-0.19393626;10.19242800;0.94573855;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397743;0.65842557;9.88356700;0.41899810;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397993;0.24661030;10.12299300;0.62730000;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397483;-0.08379962;10.17566800;0.78532210;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397733;0.65363705;9.92666300;0.47167215;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397223;-0.20351335;10.13496500;0.98165270;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397474;-0.15562786;10.06792500;0.78771640;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397213;-0.27294734;10.20918750;1.00559540;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397983;0.22506183;10.04877100;0.58899160;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397464;-0.14365649;9.99130900;0.71349390;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397723;0.59378016;9.90032700;0.66800267;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397975;0.18196489;10.07032000;0.56983740;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397203;-0.14844504;10.21397600;0.95770990;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397714;0.51716334;9.90032700;1.00080690;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397964;0.19633053;10.06792500;0.50758624;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397454;-0.12929083;10.02961700;0.79489920;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397193;-0.01675993;10.26665000;0.88109314;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397704;0.36392978;9.89074900;1.28572560;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397443;-0.00239427;10.03201100;0.88588166;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397955;0.35195840;10.02961700;0.48843205;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397563;0.06225114;10.15411950;0.99841260;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397050;0.17478207;10.29538200;0.64166564;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397303;0.28252444;10.31932450;0.60814580;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397814;1.21868590;10.06313700;-0.06703970;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397553;-0.01197137;10.13975300;1.24023440;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397040;0.21787901;10.30256500;0.57223165;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397293;0.29928434;10.29298800;0.60335726;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397803;1.20910880;10.04158900;0.03830840;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397029;0.20830190;10.25707300;0.58659730;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397543;-0.01675993;10.15651400;1.45571910;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397283;0.22985038;10.30974800;0.66560840;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397794;1.22347440;10.02004050;0.19154198;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397534;0.10774237;10.13017700;1.50121030;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397273;0.16520496;10.28341000;0.74222517;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397019;0.15562786;10.19003400;0.67997400;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397524;0.16999350;10.16369600;1.33839960;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397783;1.10615490;9.98652000;0.33519846;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397010;0.04788550;10.18763900;0.76377370;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397773;1.01038400;9.98173100;0.40942100;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397262;0.08379962;10.24270700;0.75898510;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397001;-0.08379962;10.15890800;0.83320760;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397514;0.16520496;10.20918750;0.98165270;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397253;0.00718282;10.19003400;0.75898510;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397764;0.90024734;9.98412600;0.37350687;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598397505;0.15562786;10.19482200;0.72785956;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398653;0.01915420;9.98412600;0.50758624;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398395;-0.67757976;9.92905800;0.33519846;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398906;0.11013664;9.90032700;0.98883550;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398135;0.46448930;9.87398900;-0.27773590;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398384;-0.58420306;9.92187500;0.33759275;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398896;0.06943397;9.78300700;1.05108670;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398643;0.07661679;9.95778800;0.55786604;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398125;0.29928434;9.78540100;-0.24421602;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398376;-0.51237480;9.97454900;0.39266106;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398635;0.08379962;9.94342300;0.45730647;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398885;-0.03351985;9.74709300;1.10136640;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398372;-0.35674694;9.95060600;0.38308397;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398115;0.15562786;9.72315000;0.19154198;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398626;0.12210801;9.98891450;0.28970724;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398876;-0.08858817;9.74948700;1.05108670;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398104;0.15802214;9.74948700;0.64884850;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398616;0.28970724;9.99849100;0.18196489;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398609;0.41660380;10.04637700;0.08140534;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398865;-0.11971374;9.76624700;0.95052710;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398355;-0.44533512;9.90990400;0.37590113;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398095;0.27294734;9.80934400;0.99122980;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398345;-0.45012367;9.83568100;0.35195840;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398084;0.43336374;9.90511500;1.29530260;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398855;-0.09098245;9.68963050;0.89785310;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398595;0.57462597;10.02243400;0.14365649;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398205;-0.52674043;9.92666300;-0.27294734;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398973;0.22027329;10.09905100;0.24182175;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398712;-0.12450229;10.08468500;0.23463893;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398455;-0.72785956;9.76145800;0.62490570;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398195;-0.39026680;9.85483550;-0.14844504;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398963;0.28013015;10.12299300;0.31125572;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398445;-0.99841260;9.79976700;0.60335726;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398702;-0.05746260;10.04398250;0.27294734;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398185;-0.22027329;9.77103500;0.11971374;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398955;0.40463245;10.10862800;0.46209505;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398692;-0.02394275;9.99130900;0.28731298;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398945;0.38308397;10.09905100;0.53871185;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398176;-0.18196489;9.74230400;0.25139886;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398435;-1.03911530;9.84525800;0.63208854;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398936;0.33519846;10.08468500;0.60096300;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398426;-0.94095000;9.82370950;0.59617440;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398682;-0.02873130;10.01525100;0.40223816;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398165;-0.11971374;9.74709300;0.33519846;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398672;-0.04788550;10.07750200;0.49082634;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398925;0.26576450;9.97454900;0.70870537;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398415;-0.82363050;9.84046900;0.48364350;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398664;-0.04549122;9.99609800;0.49561490;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398154;0.16759923;9.73751500;0.16759923;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398405;-0.75419660;9.90032700;0.38308397;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398144;0.41181526;9.84525800;-0.08140534;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398915;0.20590763;9.92666300;0.81884200;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398012;0.12689656;10.15890800;0.65842557;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398527;0.14844504;9.73512200;0.70391680;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398783;-0.45491222;9.78061300;1.13009770;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398265;-1.13488630;9.70639000;0.03591412;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398773;-0.45491222;9.77103500;1.15882900;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398004;0.22027329;10.18045600;0.68955110;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398515;0.17238778;9.76145800;0.63448280;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398255;-1.06545230;9.67765900;0.10774237;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398506;0.17238778;9.78300700;0.64645420;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398762;-0.44054657;9.81413300;1.14446330;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398246;-0.84996754;9.73033200;0.10774237;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398753;-0.43336374;9.87638400;1.01277830;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398495;0.11253092;9.75188200;0.59378016;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398235;-0.73264810;9.83568100;-0.03112557;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398485;0.10295381;9.77103500;0.51237480;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398742;-0.43096948;9.88835500;0.79489920;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398225;-0.59378016;9.85483550;-0.09098245;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398993;0.20590763;10.07032000;0.27055305;
windaJazdaPoPietrachPostoje;SM-G935F;Winda/schody ruchome;W rece;1616598398733;-0.32801566;9.90990400;0.51955765;
