experimentId;device_id;motion_tag;userPhoneLocation;timestamp;pressure;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954601000;994.27000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954602000;994.23400000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954603000;994.17596000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954604000;994.14210000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954605000;994.10000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954606000;994.06800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954607000;994.02210000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954608000;994.00995000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954609000;993.99396000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954610000;993.99600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954611000;994.01794000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954612000;994.01200000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954613000;994.01404000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954614000;994.01600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954615000;994.14210000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954616000;994.12210000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954617000;993.98400000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954618000;993.98206000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954619000;993.97595000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954620000;993.95593000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954621000;993.94006000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954622000;993.95605000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954623000;994.00604000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954624000;994.04600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954625000;994.04600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954626000;994.04600000;
